0.159	-1.18E-02
0.16	-5.50E-03
0.161	-2.38E-03
0.162	-2.38E-03
0.163	-2.38E-03
0.164	7.50E-04
0.165	7.00E-03
0.166	-2.38E-03
0.167	1.33E-02
0.168	1.01E-02
0.169	3.88E-03
0.17	7.00E-03
0.171	-2.38E-03
0.172	3.88E-03
0.173	7.50E-04
0.174	3.88E-03
0.175	7.50E-04
0.176	-2.38E-03
0.177	-5.50E-03
0.178	-5.50E-03
0.179	-2.38E-03
0.18	-2.38E-03
0.181	7.50E-04
0.182	7.00E-03
0.183	7.50E-04
0.184	7.50E-04
0.185	-1.18E-02
0.186	-5.50E-03
0.187	-2.38E-03
0.188	-5.50E-03
0.189	-5.50E-03
0.19	7.00E-03
0.191	-5.50E-03
0.192	-5.50E-03
0.193	7.50E-04
0.194	7.50E-04
0.195	7.50E-04
0.196	-2.38E-03
0.197	3.88E-03
0.198	-1.18E-02
0.199	3.88E-03
0.2	1.01E-02
0.201	7.50E-04
0.202	3.88E-03
0.203	-5.50E-03
0.204	-5.50E-03
0.205	3.88E-03
0.206	-1.18E-02
0.207	-1.18E-02
0.208	7.50E-04
0.209	-2.38E-03
0.21	7.50E-04
0.211	-8.63E-03
0.212	-5.50E-03
0.213	-1.18E-02
0.214	-1.18E-02
0.215	-5.50E-03
0.216	-5.50E-03
0.217	3.88E-03
0.218	-1.80E-02
0.219	-8.63E-03
0.22	-1.49E-02
0.221	-2.43E-02
0.222	3.88E-03
0.223	-1.18E-02
0.224	-1.49E-02
0.225	-2.38E-03
0.226	-8.63E-03
0.227	-1.18E-02
0.228	-2.38E-03
0.229	-5.50E-03
0.23	-1.18E-02
0.231	7.50E-04
0.232	7.00E-03
0.233	-2.38E-03
0.234	-2.38E-03
0.235	3.88E-03
0.236	7.00E-03
0.237	7.00E-03
0.238	7.50E-04
0.239	1.01E-02
0.24	-8.63E-03
0.241	-5.50E-03
0.242	-2.38E-03
0.243	-2.38E-03
0.244	7.50E-04
0.245	7.50E-04
0.246	3.88E-03
0.247	3.88E-03
0.248	3.88E-03
0.249	3.88E-03
0.25	7.50E-04
0.251	1.01E-02
0.252	7.00E-03
0.253	7.00E-03
0.254	1.33E-02
0.255	7.00E-03
0.256	1.01E-02
0.257	3.88E-03
0.258	7.50E-04
0.259	7.50E-04
0.26	1.01E-02
0.261	7.00E-03
0.262	-2.38E-03
0.263	-1.49E-02
0.264	7.50E-04
0.265	-5.50E-03
0.266	-1.80E-02
0.267	-5.50E-03
0.268	-1.49E-02
0.269	-1.80E-02
0.27	-5.50E-03
0.271	-5.50E-03
0.272	7.00E-03
0.273	-2.38E-03
0.274	-2.38E-03
0.275	-5.50E-03
0.276	-5.50E-03
0.277	-8.63E-03
0.278	-1.80E-02
0.279	-2.38E-03
0.28	7.50E-04
0.281	-2.11E-02
0.282	-1.18E-02
0.283	-2.38E-03
0.284	-1.18E-02
0.285	-5.50E-03
0.286	-5.50E-03
0.287	3.88E-03
0.288	1.01E-02
0.289	3.88E-03
0.29	3.88E-03
0.291	-5.50E-03
0.292	-2.38E-03
0.293	-2.38E-03
0.294	7.50E-04
0.295	7.50E-04
0.296	-8.63E-03
0.297	-5.50E-03
0.298	7.50E-04
0.299	-2.38E-03
0.3	-5.50E-03
0.301	-5.50E-03
0.302	-1.18E-02
0.303	-1.18E-02
0.304	-8.63E-03
0.305	-1.49E-02
0.306	-2.11E-02
0.307	7.50E-04
0.308	-1.80E-02
0.309	7.50E-04
0.31	7.50E-04
0.311	-8.63E-03
0.312	7.00E-03
0.313	-2.38E-03
0.314	1.01E-02
0.315	1.01E-02
0.316	3.88E-03
0.317	1.95E-02
0.318	1.64E-02
0.319	1.01E-02
0.32	1.01E-02
0.321	7.50E-04
0.322	7.00E-03
0.323	7.00E-03
0.324	7.00E-03
0.325	1.33E-02
0.326	7.00E-03
0.327	7.50E-04
0.328	-2.38E-03
0.329	7.50E-04
0.33	-2.38E-03
0.331	-8.63E-03
0.332	-2.38E-03
0.333	7.50E-04
0.334	-5.50E-03
0.335	-8.63E-03
0.336	-8.63E-03
0.337	-2.38E-03
0.338	-2.38E-03
0.339	7.50E-04
0.34	7.50E-04
0.341	-1.18E-02
0.342	-5.50E-03
0.343	-1.49E-02
0.344	-1.18E-02
0.345	-2.38E-03
0.346	-5.50E-03
0.347	-8.63E-03
0.348	-1.49E-02
0.349	-1.80E-02
0.35	-1.80E-02
0.351	-1.80E-02
0.352	-2.74E-02
0.353	-1.80E-02
0.354	-2.43E-02
0.355	-2.74E-02
0.356	-1.18E-02
0.357	-2.38E-03
0.358	-1.49E-02
0.359	3.88E-03
0.36	3.88E-03
0.361	-2.38E-03
0.362	3.88E-03
0.363	3.88E-03
0.364	7.00E-03
0.365	1.33E-02
0.366	3.88E-03
0.367	7.00E-03
0.368	1.33E-02
0.369	3.88E-03
0.37	7.00E-03
0.371	7.50E-04
0.372	7.50E-04
0.373	-1.80E-02
0.374	-8.63E-03
0.375	3.88E-03
0.376	-1.18E-02
0.377	-1.18E-02
0.378	3.88E-03
0.379	7.00E-03
0.38	7.00E-03
0.381	1.33E-02
0.382	7.00E-03
0.383	7.00E-03
0.384	3.88E-03
0.385	7.50E-04
0.386	1.01E-02
0.387	7.50E-04
0.388	3.88E-03
0.389	1.33E-02
0.39	7.00E-03
0.391	1.64E-02
0.392	1.95E-02
0.393	-5.50E-03
0.394	3.88E-03
0.395	1.33E-02
0.396	1.64E-02
0.397	1.95E-02
0.398	1.33E-02
0.399	1.01E-02
0.4	2.26E-02
0.401	-5.50E-03
0.402	-8.63E-03
0.403	-1.80E-02
0.404	-1.80E-02
0.405	-2.43E-02
0.406	-3.68E-02
0.407	-3.99E-02
0.408	-4.30E-02
0.409	-5.55E-02
0.41	-5.55E-02
0.411	-5.86E-02
0.412	-5.86E-02
0.413	-4.93E-02
0.414	-3.05E-02
0.415	-2.43E-02
0.416	-2.11E-02
0.417	1.01E-02
0.418	7.50E-04
0.419	-5.50E-03
0.42	-1.18E-02
0.421	3.88E-03
0.422	7.00E-03
0.423	3.88E-03
0.424	3.20E-02
0.425	4.14E-02
0.426	6.01E-02
0.427	5.70E-02
0.428	6.01E-02
0.429	7.58E-02
0.43	4.76E-02
0.431	4.45E-02
0.432	3.83E-02
0.433	1.01E-02
0.434	1.95E-02
0.435	1.95E-02
0.436	1.01E-02
0.437	1.33E-02
0.438	3.88E-03
0.439	3.88E-03
0.44	-2.38E-03
0.441	-1.80E-02
0.442	-1.49E-02
0.443	-2.74E-02
0.444	-2.11E-02
0.445	-3.05E-02
0.446	-3.68E-02
0.447	-2.43E-02
0.448	-3.36E-02
0.449	-3.36E-02
0.45	-3.36E-02
0.451	-4.30E-02
0.452	-6.49E-02
0.453	-5.86E-02
0.454	-5.55E-02
0.455	-7.11E-02
0.456	-6.80E-02
0.457	-4.61E-02
0.458	-6.49E-02
0.459	-6.80E-02
0.46	-6.18E-02
0.461	-1.18E-02
0.462	7.50E-04
0.463	1.01E-02
0.464	4.14E-02
0.465	3.20E-02
0.466	2.26E-02
0.467	3.51E-02
0.468	2.26E-02
0.469	1.64E-02
0.47	2.26E-02
0.471	3.83E-02
0.472	6.64E-02
0.473	6.01E-02
0.474	6.01E-02
0.475	7.26E-02
0.476	7.26E-02
0.477	6.33E-02
0.478	5.39E-02
0.479	4.14E-02
0.48	2.89E-02
0.481	2.26E-02
0.482	1.33E-02
0.483	-5.50E-03
0.484	-5.50E-03
0.485	3.88E-03
0.486	-8.63E-03
0.487	-8.63E-03
0.488	-2.38E-03
0.489	-1.18E-02
0.49	-2.11E-02
0.491	-2.11E-02
0.492	-1.18E-02
0.493	-3.05E-02
0.494	-3.05E-02
0.495	-3.68E-02
0.496	-3.99E-02
0.497	-6.80E-02
0.498	-6.49E-02
0.499	-3.68E-02
0.5	-3.68E-02
0.501	-3.68E-02
0.502	-2.74E-02
0.503	-3.36E-02
0.504	-3.68E-02
0.505	-4.93E-02
0.506	-4.61E-02
0.507	-4.30E-02
0.508	-3.05E-02
0.509	-8.63E-03
0.51	-8.63E-03
0.511	7.50E-04
0.512	7.50E-04
0.513	7.00E-03
0.514	7.00E-03
0.515	1.64E-02
0.516	1.95E-02
0.517	2.58E-02
0.518	3.51E-02
0.519	3.51E-02
0.52	3.20E-02
0.521	3.20E-02
0.522	2.89E-02
0.523	3.83E-02
0.524	2.26E-02
0.525	3.20E-02
0.526	3.83E-02
0.527	4.14E-02
0.528	4.45E-02
0.529	3.20E-02
0.53	2.58E-02
0.531	1.95E-02
0.532	1.64E-02
0.533	7.00E-03
0.534	7.50E-04
0.535	-2.38E-03
0.536	-1.80E-02
0.537	-1.80E-02
0.538	-1.49E-02
0.539	-1.49E-02
0.54	-2.43E-02
0.541	-2.43E-02
0.542	-1.80E-02
0.543	-2.11E-02
0.544	-2.11E-02
0.545	-2.43E-02
0.546	-2.43E-02
0.547	-2.43E-02
0.548	-2.43E-02
0.549	-2.38E-03
0.55	7.50E-04
0.551	-1.80E-02
0.552	-5.50E-03
0.553	-2.38E-03
0.554	-2.43E-02
0.555	-2.11E-02
0.556	-2.11E-02
0.557	-2.43E-02
0.558	-2.43E-02
0.559	-2.11E-02
0.56	-1.80E-02
0.561	-2.11E-02
0.562	-2.43E-02
0.563	-8.63E-03
0.564	-1.49E-02
0.565	-2.74E-02
0.566	-1.80E-02
0.567	7.50E-04
0.568	-2.38E-03
0.569	-2.38E-03
0.57	-2.38E-03
0.571	3.88E-03
0.572	-2.38E-03
0.573	-8.63E-03
0.574	7.00E-03
0.575	1.01E-02
0.576	3.88E-03
0.577	1.33E-02
0.578	-2.38E-03
0.579	-2.38E-03
0.58	7.00E-03
0.581	1.33E-02
0.582	1.01E-02
0.583	7.00E-03
0.584	1.33E-02
0.585	7.00E-03
0.586	7.00E-03
0.587	1.01E-02
0.588	7.50E-04
0.589	3.88E-03
0.59	7.50E-04
0.591	-2.38E-03
0.592	-2.38E-03
0.593	-2.38E-03
0.594	-5.50E-03
0.595	-8.63E-03
0.596	-2.38E-03
0.597	-8.63E-03
0.598	-5.50E-03
0.599	3.88E-03
0.6	7.50E-04
0.601	-2.38E-03
0.602	3.88E-03
0.603	1.01E-02
0.604	3.88E-03
0.605	7.50E-04
0.606	-2.38E-03
0.607	-8.63E-03
0.608	-1.18E-02
0.609	-2.38E-03
0.61	3.88E-03
0.611	7.50E-04
0.612	1.33E-02
0.613	7.50E-04
0.614	1.01E-02
0.615	7.50E-04
0.616	7.50E-04
0.617	1.33E-02
0.618	1.01E-02
0.619	1.01E-02
0.62	3.88E-03
0.621	7.50E-04
0.622	-2.38E-03
0.623	-8.63E-03
0.624	7.50E-04
0.625	7.50E-04
0.626	3.88E-03
0.627	-8.63E-03
0.628	-2.38E-03
0.629	3.88E-03
0.63	-1.80E-02
0.631	-1.80E-02
0.632	-1.49E-02
0.633	-2.74E-02
0.634	-1.49E-02
0.635	-1.18E-02
0.636	-2.38E-03
0.637	-1.49E-02
0.638	-2.11E-02
0.639	7.50E-04
0.64	-3.05E-02
0.641	-2.11E-02
0.642	-2.38E-03
0.643	-2.11E-02
0.644	7.50E-04
0.645	-5.50E-03
0.646	-5.50E-03
0.647	-2.38E-03
0.648	-8.63E-03
0.649	-1.18E-02
0.65	7.50E-04
0.651	1.01E-02
0.652	7.50E-04
0.653	1.01E-02
0.654	1.01E-02
0.655	7.00E-03
0.656	1.95E-02
0.657	1.64E-02
0.658	7.50E-04
0.659	1.33E-02
0.66	-2.38E-03
0.661	3.88E-03
0.662	3.88E-03
0.663	-2.38E-03
0.664	3.88E-03
0.665	-1.80E-02
0.666	-1.18E-02
0.667	-2.38E-03
0.668	-8.63E-03
0.669	-5.50E-03
0.67	-2.38E-03
0.671	7.50E-04
0.672	3.88E-03
0.673	7.00E-03
0.674	1.01E-02
0.675	7.00E-03
0.676	1.64E-02
0.677	3.88E-03
0.678	7.50E-04
0.679	7.50E-04
0.68	-8.63E-03
0.681	3.88E-03
0.682	-8.63E-03
0.683	7.50E-04
0.684	7.50E-04
0.685	-2.11E-02
0.686	-8.63E-03
0.687	-8.63E-03
0.688	-8.63E-03
0.689	7.50E-04
0.69	-1.18E-02
0.691	-5.50E-03
0.692	-1.18E-02
0.693	-1.18E-02
0.694	-1.18E-02
0.695	-1.18E-02
0.696	-8.63E-03
0.697	3.88E-03
0.698	-5.50E-03
0.699	7.50E-04
0.7	-5.50E-03
0.701	1.33E-02
0.702	3.88E-03
0.703	7.50E-04
0.704	1.01E-02
0.705	1.33E-02
0.706	3.88E-03
0.707	7.50E-04
0.708	1.01E-02
0.709	1.33E-02
0.71	7.00E-03
0.711	1.64E-02
0.712	2.26E-02
0.713	7.50E-04
0.714	7.00E-03
0.715	-5.50E-03
0.716	-5.50E-03
0.717	7.50E-04
0.718	-8.63E-03
0.719	-2.38E-03
0.72	-5.50E-03
0.721	-1.49E-02
0.722	-1.49E-02
0.723	3.88E-03
0.724	7.50E-04
0.725	-8.63E-03
0.726	-5.50E-03
0.727	-5.50E-03
0.728	-2.38E-03
0.729	-5.50E-03
0.73	-8.63E-03
0.731	-1.18E-02
0.732	-5.50E-03
0.733	-1.80E-02
0.734	-1.49E-02
0.735	-8.63E-03
0.736	-5.50E-03
0.737	-8.63E-03
0.738	7.00E-03
0.739	7.50E-04
0.74	-8.63E-03
0.741	-5.50E-03
0.742	7.50E-04
0.743	-2.38E-03
0.744	-1.18E-02
0.745	-8.63E-03
0.746	7.50E-04
0.747	-8.63E-03
0.748	3.88E-03
0.749	1.01E-02
0.75	-2.38E-03
0.751	7.00E-03
0.752	3.88E-03
0.753	1.01E-02
0.754	7.00E-03
0.755	3.88E-03
0.756	1.95E-02
0.757	1.64E-02
0.758	7.50E-04
0.759	3.51E-02
0.76	1.01E-02
0.761	1.64E-02
0.762	2.26E-02
0.763	1.64E-02
0.764	4.14E-02
0.765	6.01E-02
0.766	4.14E-02
0.767	-3.05E-02
0.768	-2.11E-02
0.769	-9.93E-02
0.77	-2.46E-01
0.771	-2.12E-01
0.772	-1.09E-01
0.773	-3.68E-02
0.774	4.76E-02
0.775	3.83E-02
0.776	9.14E-02
0.777	1.04E-01
0.778	6.33E-02
0.779	-5.50E-03
0.78	-8.05E-02
0.781	-1.37E-01
0.782	-1.40E-01
0.783	-9.93E-02
0.784	-2.38E-03
0.785	5.08E-02
0.786	8.20E-02
0.787	1.13E-01
0.788	8.51E-02
0.789	7.26E-02
0.79	5.08E-02
0.791	5.70E-02
0.792	4.76E-02
0.793	3.20E-02
0.794	3.51E-02
0.795	-2.11E-02
0.796	-2.38E-03
0.797	-1.49E-02
0.798	-2.38E-03
0.799	7.00E-03
0.8	2.26E-02
0.801	3.88E-03
0.802	1.64E-02
0.803	7.00E-03
0.804	1.01E-02
0.805	1.01E-02
0.806	7.50E-04
0.807	-2.38E-03
0.808	-8.63E-03
0.809	-5.50E-03
0.81	3.88E-03
0.811	-2.38E-03
0.812	-2.38E-03
0.813	-5.50E-03
0.814	7.50E-04
0.815	7.50E-04
0.816	7.50E-04
0.817	1.64E-02
0.818	1.64E-02
0.819	2.26E-02
0.82	1.95E-02
0.821	2.26E-02
0.822	2.26E-02
0.823	7.00E-03
0.824	7.00E-03
0.825	3.88E-03
0.826	7.50E-04
0.827	-1.80E-02
0.828	-1.49E-02
0.829	-2.74E-02
0.83	-4.30E-02
0.831	-3.68E-02
0.832	-4.61E-02
0.833	-6.18E-02
0.834	-5.55E-02
0.835	-6.49E-02
0.836	-6.18E-02
0.837	-5.86E-02
0.838	-4.30E-02
0.839	-3.68E-02
0.84	-2.43E-02
0.841	-1.49E-02
0.842	-2.43E-02
0.843	-2.43E-02
0.844	7.50E-04
0.845	-8.63E-03
0.846	1.01E-02
0.847	3.88E-03
0.848	7.50E-04
0.849	1.64E-02
0.85	3.88E-03
0.851	1.33E-02
0.852	1.33E-02
0.853	1.64E-02
0.854	2.26E-02
0.855	1.95E-02
0.856	3.20E-02
0.857	1.95E-02
0.858	3.20E-02
0.859	2.89E-02
0.86	1.33E-02
0.861	2.26E-02
0.862	2.26E-02
0.863	2.26E-02
0.864	1.33E-02
0.865	7.00E-03
0.866	1.33E-02
0.867	1.33E-02
0.868	-2.38E-03
0.869	-5.50E-03
0.87	-8.63E-03
0.871	-1.80E-02
0.872	-2.38E-03
0.873	-1.18E-02
0.874	-1.49E-02
0.875	-1.49E-02
0.876	-1.49E-02
0.877	-1.49E-02
0.878	-8.63E-03
0.879	1.64E-02
0.88	1.01E-02
0.881	1.64E-02
0.882	1.01E-02
0.883	-2.38E-03
0.884	3.88E-03
0.885	-1.18E-02
0.886	-1.18E-02
0.887	7.50E-04
0.888	-2.38E-03
0.889	-2.38E-03
0.89	1.01E-02
0.891	1.01E-02
0.892	7.00E-03
0.893	3.88E-03
0.894	7.00E-03
0.895	-8.63E-03
0.896	-2.38E-03
0.897	-1.18E-02
0.898	-2.43E-02
0.899	-1.18E-02
0.9	-8.63E-03
0.901	-1.18E-02
0.902	-1.18E-02
0.903	-2.38E-03
0.904	-8.63E-03
0.905	3.88E-03
0.906	7.00E-03
0.907	-8.63E-03
0.908	3.88E-03
0.909	-2.38E-03
0.91	-1.49E-02
0.911	7.50E-04
0.912	-2.38E-03
0.913	-2.38E-03
0.914	-5.50E-03
0.915	-8.63E-03
0.916	3.88E-03
0.917	-2.38E-03
0.918	-2.38E-03
0.919	7.50E-04
0.92	-1.49E-02
0.921	7.50E-04
0.922	-1.80E-02
0.923	-1.80E-02
0.924	-5.50E-03
0.925	-1.18E-02
0.926	7.50E-04
0.927	-2.38E-03
0.928	-5.50E-03
0.929	-8.63E-03
0.93	-1.49E-02
0.931	-1.49E-02
0.932	-1.80E-02
0.933	-1.49E-02
0.934	-8.63E-03
0.935	-5.50E-03
0.936	-2.38E-03
0.937	-5.50E-03
0.938	7.00E-03
0.939	7.50E-04
0.94	-8.63E-03
0.941	-1.18E-02
0.942	-2.11E-02
0.943	1.01E-02
0.944	2.58E-02
0.945	2.58E-02
0.946	3.51E-02
0.947	2.58E-02
0.948	1.64E-02
0.949	3.88E-03
0.95	-2.38E-03
0.951	3.88E-03
0.952	-1.18E-02
0.953	-1.80E-02
0.954	-1.18E-02
0.955	3.88E-03
0.956	7.50E-04
0.957	7.50E-04
0.958	-1.18E-02
0.959	-5.50E-03
0.96	1.01E-02
0.961	1.01E-02
0.962	3.88E-03
0.963	7.50E-04
0.964	-5.50E-03
0.965	-8.63E-03
0.966	-1.18E-02
0.967	-1.18E-02
0.968	-1.18E-02
0.969	-8.63E-03
0.97	-5.50E-03
0.971	3.88E-03
0.972	-8.63E-03
0.973	-1.18E-02
0.974	-5.50E-03
0.975	7.50E-04
0.976	-5.50E-03
0.977	-1.49E-02
0.978	7.50E-04
0.979	-2.38E-03
0.98	-2.38E-03
0.981	-5.50E-03
0.982	-1.18E-02
0.983	-8.63E-03
0.984	-2.38E-03
0.985	7.50E-04
0.986	7.50E-04
0.987	3.88E-03
0.988	7.00E-03
0.989	1.01E-02
0.99	7.00E-03
0.991	-5.50E-03
0.992	-2.38E-03
0.993	7.00E-03
0.994	7.50E-04
0.995	-5.50E-03
0.996	1.01E-02
0.997	-5.50E-03
0.998	7.50E-04
0.999	7.50E-04
1	-2.38E-03
1.001	7.50E-04
1.002	-1.49E-02
1.003	-1.18E-02
1.004	-2.38E-03
1.005	-5.50E-03
1.006	-8.63E-03
1.007	-5.50E-03
1.008	3.88E-03
1.009	7.50E-04
1.01	7.50E-04
1.011	1.01E-02
1.012	7.00E-03
1.013	3.88E-03
1.014	7.00E-03
1.015	3.88E-03
1.016	3.88E-03
1.017	-2.38E-03
1.018	-5.50E-03
1.019	-8.63E-03
1.02	-1.49E-02
1.021	-8.63E-03
1.022	-1.49E-02
1.023	-1.49E-02
1.024	-1.80E-02
1.025	-8.63E-03
1.026	-2.38E-03
1.027	-8.63E-03
1.028	-8.63E-03
1.029	-2.38E-03
1.03	-2.38E-03
1.031	-2.43E-02
1.032	-1.49E-02
1.033	3.88E-03
1.034	7.50E-04
1.035	1.33E-02
1.036	2.58E-02
1.037	1.95E-02
1.038	7.00E-03
1.039	1.01E-02
1.04	-1.18E-02
1.041	-8.63E-03
1.042	-1.18E-02
1.043	3.88E-03
1.044	1.33E-02
1.045	-2.38E-03
1.046	3.88E-03
1.047	1.33E-02
1.048	7.50E-04
1.049	-2.38E-03
1.05	3.88E-03
1.051	3.88E-03
1.052	7.50E-04
1.053	-8.63E-03
1.054	-2.38E-03
1.055	3.88E-03
1.056	-8.63E-03
1.057	-8.63E-03
1.058	1.01E-02
1.059	7.50E-04
1.06	-1.18E-02
1.061	3.88E-03
1.062	-5.50E-03
1.063	7.50E-04
1.064	1.01E-02
1.065	3.88E-03
1.066	-5.50E-03
1.067	-5.50E-03
1.068	7.50E-04
1.069	-5.50E-03
1.07	-2.38E-03
1.071	7.50E-04
1.072	3.88E-03
1.073	-1.18E-02
1.074	-8.63E-03
1.075	-2.38E-03
1.076	-2.38E-03
1.077	-1.18E-02
1.078	7.50E-04
1.079	-8.63E-03
1.08	-1.18E-02
1.081	-8.63E-03
1.082	-8.63E-03
1.083	-2.38E-03
1.084	-1.49E-02
1.085	-1.18E-02
1.086	7.50E-04
1.087	-2.38E-03
1.088	-1.18E-02
1.089	-2.38E-03
1.09	-5.50E-03
1.091	-2.38E-03
1.092	-2.38E-03
1.093	7.00E-03
1.094	7.00E-03
1.095	3.88E-03
1.096	1.64E-02
1.097	7.00E-03
1.098	7.00E-03
1.099	1.01E-02
1.1	7.50E-04
1.101	7.00E-03
1.102	-5.50E-03
1.103	-8.63E-03
1.104	7.00E-03
1.105	7.50E-04
1.106	-2.38E-03
1.107	-5.50E-03
1.108	7.50E-04
1.109	-1.18E-02
1.11	-2.38E-03
1.111	7.00E-03
1.112	7.50E-04
1.113	7.50E-04
1.114	3.88E-03
1.115	7.50E-04
1.116	7.50E-04
1.117	-8.63E-03
1.118	-8.63E-03
1.119	-2.38E-03
1.12	-1.80E-02
1.121	-2.38E-03
1.122	-2.38E-03
1.123	-8.63E-03
1.124	-8.63E-03
1.125	-2.38E-03
1.126	-8.63E-03
1.127	-1.18E-02
1.128	-8.63E-03
1.129	-5.50E-03
1.13	-8.63E-03
1.131	-1.18E-02
1.132	-8.63E-03
1.133	-2.38E-03
1.134	-8.63E-03
1.135	-8.63E-03
1.136	3.88E-03
1.137	-2.38E-03
1.138	-1.49E-02
1.139	-2.38E-03
1.14	3.88E-03
1.141	-2.38E-03
1.142	-8.63E-03
1.143	3.88E-03
1.144	3.88E-03
1.145	7.50E-04
1.146	3.88E-03
1.147	1.01E-02
1.148	7.00E-03
1.149	-2.38E-03
1.15	7.00E-03
1.151	1.95E-02
1.152	-5.50E-03
1.153	1.33E-02
1.154	3.88E-03
1.155	1.01E-02
1.156	3.88E-03
1.157	3.88E-03
1.158	1.01E-02
1.159	-2.38E-03
1.16	7.50E-04
1.161	7.50E-04
1.162	-5.50E-03
1.163	-8.63E-03
1.164	-5.50E-03
1.165	-5.50E-03
1.166	-2.38E-03
1.167	7.50E-04
1.168	-2.38E-03
1.169	-5.50E-03
1.17	-1.18E-02
1.171	-8.63E-03
1.172	-5.50E-03
1.173	-8.63E-03
1.174	-1.18E-02
1.175	-2.38E-03
1.176	-5.50E-03
1.177	-1.18E-02
1.178	-5.50E-03
1.179	-1.18E-02
1.18	-1.18E-02
1.181	-1.18E-02
1.182	-2.38E-03
1.183	-5.50E-03
1.184	3.88E-03
1.185	1.01E-02
1.186	-5.50E-03
1.187	-2.38E-03
1.188	3.88E-03
1.189	7.00E-03
1.19	7.50E-04
1.191	-2.38E-03
1.192	7.00E-03
1.193	3.88E-03
1.194	-5.50E-03
1.195	3.88E-03
1.196	-2.38E-03
1.197	-5.50E-03
1.198	7.50E-04
1.199	-8.63E-03
1.2	7.50E-04
1.201	3.88E-03
1.202	-1.18E-02
1.203	7.00E-03
1.204	-8.63E-03
1.205	-8.63E-03
1.206	-2.38E-03
1.207	-2.38E-03
1.208	7.00E-03
1.209	-5.50E-03
1.21	-8.63E-03
1.211	-2.38E-03
1.212	-8.63E-03
